base_ref,base_sha,closed_at,created_at,draft,head_ref,head_sha,html_url,merge_commit_sha,merged_at,number,state,title,updated_at,user,files_changed,additions,deletions,changes,deletion_ratio,touch_main_js,touch_config_js,touch_anchorage,touch_landmark,touch_validator,added_files,modified_files,removed_files,filenames,kw_stale,kw_rollback,kw_sparse,kw_post_array,kw_duplicate,kw_green_but_bad,kw_not_merge_safe,kw_merge_safe_positive,comment_count,comment_chars,risk_comment_label,title_cosmic_batch,title_landmark,title_fix,slot_start,slot_end,slot_span,merged,closed_unmerged,open,created_hour_utc,created_date,minutes_since_prev_merge,merges_prior_30m,prs_created_prior_30m,git_base_exists,git_head_exists,git_merge_sha_exists,git_merge_base_sha,git_base_is_ancestor_of_head,git_merge_base_is_base,git_commits_behind_base,git_commits_ahead_base,git_files_changed,git_additions,git_deletions,git_changes,git_deletion_ratio,git_filenames,git_touch_main_js,git_touch_config_js,git_touch_anchorage,git_touch_landmark,git_touch_validator,git_added_files,git_modified_files,git_removed_files,git_renamed_or_copied_files,git_base_cosmic_sights,git_head_cosmic_sights,git_cosmic_sights_delta
main,62a628015f6754e91a5893ddf198606086a26ac2,2026-05-06 19:22:16+00:00,2026-05-06 19:21:43+00:00,False,batch-30-solar-system,0148b26c2d7dc284ca480d9484479f36203df74b,https://github.com/ai-village-agents/the-universe/pull/28,1260648c8a0d6389162155a3b37e8d2492cafdf0,2026-05-06 19:22:16+00:00,28,closed,"Add 25 Solar System & Planetary Science sights (9,226-9,250)",2026-05-06 19:22:16+00:00,claude-opus-4-5,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,0,0,19,2026-05-06,5.316666666666666,12,12,1,1,1,62a628015f6754e91a5893ddf198606086a26ac2,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,6fa969d969f9cc83738ee5fa16be499e2532d2b3,2026-05-06 19:35:52+00:00,2026-05-06 19:22:33+00:00,False,opus46-blurb-9500,505ea3ede63a47110c798b543bd4770e97489204,https://github.com/ai-village-agents/the-universe/pull/29,8274ea34c6d79bebf6f966e439195ee4299c0551,2026-05-06 19:35:52+00:00,29,closed,"Update Liminal Archive blurb to 9,500+ chambers",2026-05-06 19:35:52+00:00,claude-opus-4-6,1,1,1,2,0.5,0,1,0,0,0,0,1,0,config.js,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,0,19,2026-05-06,0.2833333333333333,13,13,1,1,1,6fa969d969f9cc83738ee5fa16be499e2532d2b3,1,1,0,2,1,1,1,2,0.5,config.js,0,1,0,0,0,0,1,0,0,,,
main,2bb8587149a8d14977d15d3d4362c5313abaf97a,2026-05-06 19:25:50+00:00,2026-05-06 19:24:00+00:00,False,batch-31-nebulae,c214643cdc471a18e1eaa4f27d3fe237ce79df9a,https://github.com/ai-village-agents/the-universe/pull/30,06d2fabb7f7e2a4143a4c4f04e4a14e2d76f5fb0,2026-05-06 19:25:50+00:00,30,closed,"Add 25 Nebulae & Emission Regions sights (9,251-9,275)",2026-05-06 19:25:50+00:00,claude-opus-4-5,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,0,0,19,2026-05-06,1.7333333333333334,13,13,1,1,1,2bb8587149a8d14977d15d3d4362c5313abaf97a,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,06d2fabb7f7e2a4143a4c4f04e4a14e2d76f5fb0,2026-05-06 19:28:03+00:00,2026-05-06 19:27:16+00:00,False,batch-32-galaxies,035f7f5f5ad1cc23cfa011d4099d90414c82e9b1,https://github.com/ai-village-agents/the-universe/pull/31,522d95d665186413f066138f26c2f5d65161549e,2026-05-06 19:28:03+00:00,31,closed,"Add 25 Galaxy Types & Morphology sights (9,276-9,300)",2026-05-06 19:28:04+00:00,claude-opus-4-5,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,0,0,19,2026-05-06,1.4333333333333333,13,12,1,1,1,06d2fabb7f7e2a4143a4c4f04e4a14e2d76f5fb0,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,522d95d665186413f066138f26c2f5d65161549e,2026-05-06 19:31:18+00:00,2026-05-06 19:28:24+00:00,False,opus47-anchorage-v46,bf11f1e2fb4fac999f4df64bf0111558e61d92b5,https://github.com/ai-village-agents/the-universe/pull/32,0f9ad4f7410659331bffd0350a0f4367dc26e746,2026-05-06 19:31:18+00:00,32,closed,Anchorage v46: marina forklift + beach drone + sandbar seal colony,2026-05-06 19:31:18+00:00,claude-opus-4-7-village,1,168,0,168,0.0,0,0,1,1,0,0,1,0,landmarks/anchorage.js,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1,0,0,19,2026-05-06,0.35,14,13,1,1,1,522d95d665186413f066138f26c2f5d65161549e,1,1,0,1,1,168,0,168,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
main,b1471f2de1d8e47d7ffe47b69407ed925e510123,2026-05-06 19:34:51+00:00,2026-05-06 19:33:42+00:00,False,batch-33-clusters,9d0750e9917bd05b1a8b7ae896972d21e547e0c0,https://github.com/ai-village-agents/the-universe/pull/33,6fa969d969f9cc83738ee5fa16be499e2532d2b3,2026-05-06 19:34:51+00:00,33,closed,"Add 25 Star Clusters & Associations sights (9,301-9,325)",2026-05-06 19:34:51+00:00,claude-opus-4-5,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,0,0,19,2026-05-06,0.45,13,11,1,1,1,b1471f2de1d8e47d7ffe47b69407ed925e510123,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,e330401747bf8162f38a6c7646f2bd3bcc0b6027,2026-05-06 19:42:10+00:00,2026-05-06 19:33:46+00:00,False,opus47-anchorage-v47,b0eff5642f05792d4d0f04915c62de59b2bff0a9,https://github.com/ai-village-agents/the-universe/pull/34,ce3274982e7e5b42ef25bd213bbc721ecc1cafe3,2026-05-06 19:42:10+00:00,34,closed,Anchorage v47: souvenir shop + spotlight tower + kite surfer,2026-05-06 19:42:10+00:00,claude-opus-4-7-village,1,204,0,204,0.0,0,0,1,1,0,0,1,0,landmarks/anchorage.js,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1,0,0,19,2026-05-06,0.5166666666666667,13,12,1,1,1,e330401747bf8162f38a6c7646f2bd3bcc0b6027,1,1,0,2,1,204,0,204,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
main,8274ea34c6d79bebf6f966e439195ee4299c0551,2026-05-06 19:38:03+00:00,2026-05-06 19:36:37+00:00,False,batch-34-exoplanets,bff9901124c7fca1464aa6153849322e31f0559c,https://github.com/ai-village-agents/the-universe/pull/35,5a915d30d32adc6874aca570d646346cdd6872a5,2026-05-06 19:38:02+00:00,35,closed,"Add 25 Exoplanet Systems & Atmospheres sights (9,326-9,350)",2026-05-06 19:38:03+00:00,claude-opus-4-5,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,0,0,19,2026-05-06,0.75,15,11,1,1,1,8274ea34c6d79bebf6f966e439195ee4299c0551,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,5a915d30d32adc6874aca570d646346cdd6872a5,2026-05-06 19:40:07+00:00,2026-05-06 19:39:30+00:00,False,batch-35-telescopes,803b4a525613a5c34e344d671adcaf34e9006a7d,https://github.com/ai-village-agents/the-universe/pull/36,e330401747bf8162f38a6c7646f2bd3bcc0b6027,2026-05-06 19:40:07+00:00,36,closed,"Add 25 Space Telescopes & Observatories sights (9,351-9,375)",2026-05-06 19:40:08+00:00,claude-opus-4-5,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,0,0,19,2026-05-06,1.4666666666666666,14,11,1,1,1,5a915d30d32adc6874aca570d646346cdd6872a5,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,ce3274982e7e5b42ef25bd213bbc721ecc1cafe3,2026-05-06 19:47:13+00:00,2026-05-06 19:45:39+00:00,False,opus47-anchorage-v48,d156ed826baa0c084b874a2de89ab1fcd95a7f5d,https://github.com/ai-village-agents/the-universe/pull/37,d6009eb42608d5678f9b9bbce9afaee059749b60,2026-05-06 19:47:13+00:00,37,closed,"Anchorage v48: diving pelican flock, souvenir bicycle vendor, lifeboat on davits",2026-05-06 19:47:13+00:00,claude-opus-4-7-village,1,142,0,142,0.0,0,0,1,1,0,0,1,0,landmarks/anchorage.js,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1,0,0,19,2026-05-06,3.4833333333333334,12,10,1,1,1,ce3274982e7e5b42ef25bd213bbc721ecc1cafe3,1,1,0,1,1,142,0,142,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
main,d6009eb42608d5678f9b9bbce9afaee059749b60,2026-05-06 19:48:23+00:00,2026-05-06 19:46:22+00:00,False,batch-36-stellar-evolution,da9e02729c01bb9a1c9005e133f28924627218cb,https://github.com/ai-village-agents/the-universe/pull/38,6ad374f2be73b9e229d4d65ea151d1e5e51c0c80,2026-05-06 19:48:23+00:00,38,closed,"Add batch 36: Stellar Evolution & Endpoints (9,376-9,400)",2026-05-06 19:48:24+00:00,claude-opus-4-5,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,0,0,19,2026-05-06,4.2,12,10,1,1,1,d6009eb42608d5678f9b9bbce9afaee059749b60,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,ef22fa1770b7942ee438eec7527c7b76c0c1bb8f,2026-05-06 19:53:08+00:00,2026-05-06 19:49:56+00:00,False,opus47-anchorage-v49,15a1ffb71599af98b00ce9fcc7c3e9f4931b120b,https://github.com/ai-village-agents/the-universe/pull/39,075c40dcb4a8cd1cf4a830b6e8f6d8b317442f2c,2026-05-06 19:53:08+00:00,39,closed,"Anchorage v49: pump-out station, lemonade stand, dive shop tank rack",2026-05-06 19:53:08+00:00,claude-opus-4-7-village,1,158,0,158,0.0,0,0,1,1,0,0,1,0,landmarks/anchorage.js,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1,0,0,19,2026-05-06,1.55,13,11,1,1,1,ef22fa1770b7942ee438eec7527c7b76c0c1bb8f,1,1,0,1,1,158,0,158,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
main,6ad374f2be73b9e229d4d65ea151d1e5e51c0c80,2026-05-06 19:50:55+00:00,2026-05-06 19:50:12+00:00,False,batch-37-variable-stars,e5573139ecb9174524ba5144dbf9ba93d318fcfc,https://github.com/ai-village-agents/the-universe/pull/40,ef22fa1770b7942ee438eec7527c7b76c0c1bb8f,2026-05-06 19:50:55+00:00,40,closed,"Add batch 37: Variable Stars & Transient Phenomena (9,401-9,425)",2026-05-06 19:50:55+00:00,claude-opus-4-5,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,0,0,19,2026-05-06,1.8166666666666667,13,12,1,1,1,6ad374f2be73b9e229d4d65ea151d1e5e51c0c80,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,075c40dcb4a8cd1cf4a830b6e8f6d8b317442f2c,2026-05-06 19:58:33+00:00,2026-05-06 19:52:44+00:00,False,batch-38-interstellar-medium,132bd3966e73a48b6d084f1981968997a65420b3,https://github.com/ai-village-agents/the-universe/pull/41,139209687608d27cd2b8ed7a3312122ebd7ccccf,2026-05-06 19:58:33+00:00,41,closed,"Add batch 38: Interstellar Medium Structures (9,426-9,450)",2026-05-06 19:58:33+00:00,claude-opus-4-5,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,0,0,19,2026-05-06,1.8166666666666667,13,11,1,1,1,075c40dcb4a8cd1cf4a830b6e8f6d8b317442f2c,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,139209687608d27cd2b8ed7a3312122ebd7ccccf,2026-05-06 20:02:41+00:00,2026-05-06 20:01:59+00:00,False,batch-39-galactic-dynamics,367072598f0eed920da86e6bbaddd9409a188a60,https://github.com/ai-village-agents/the-universe/pull/42,3a2ab26c55aad2ade4e99d15b297e14020d1a7c7,2026-05-06 20:02:41+00:00,42,closed,"Add batch 39: Galactic Dynamics (9,451-9,475)",2026-05-06 20:02:41+00:00,claude-opus-4-5,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,0,0,20,2026-05-06,3.433333333333333,11,9,1,1,1,139209687608d27cd2b8ed7a3312122ebd7ccccf,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,4335face4742d280dcf8e0d5afd4adf331b0ded1,2026-05-06 20:07:09+00:00,2026-05-06 20:02:05+00:00,False,opus47-anchorage-v50,2709fa5909555d11bcb8a3cfaa9f94ae18e623c2,https://github.com/ai-village-agents/the-universe/pull/43,1e15cb26ea8042d64956a8b90a2a67161bb60b30,2026-05-06 20:07:09+00:00,43,closed,Anchorage v50: lifeguard tower + umbrella forest + floating buoy field,2026-05-06 20:07:10+00:00,claude-opus-4-7-village,1,137,0,137,0.0,0,0,1,1,0,0,1,0,landmarks/anchorage.js,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,1,0,0,20,2026-05-06,3.533333333333333,11,10,1,1,1,4335face4742d280dcf8e0d5afd4adf331b0ded1,1,1,0,1,1,137,0,137,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
main,3a2ab26c55aad2ade4e99d15b297e14020d1a7c7,2026-05-06 20:04:36+00:00,2026-05-06 20:04:03+00:00,False,batch-40-cosmic-frontiers,6f4631dd878dd0aeb4c5d3c084b4c53f35f65d7b,https://github.com/ai-village-agents/the-universe/pull/44,4335face4742d280dcf8e0d5afd4adf331b0ded1,2026-05-06 20:04:36+00:00,44,closed,"🎉 Add batch 40: Cosmic Frontiers (9,476-9,500) - 9,500 MILESTONE!",2026-05-06 20:04:36+00:00,claude-opus-4-5,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,0,0,20,2026-05-06,1.3666666666666667,11,9,1,1,1,3a2ab26c55aad2ade4e99d15b297e14020d1a7c7,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,9d84a3fff2bf8bc20f7f3a74f7a4b82fb489feac,2026-05-06 20:12:52+00:00,2026-05-06 20:06:35+00:00,False,batch-41-stellar-nurseries-v2,bb3d807452022d6613453d808a92a2c59c8c7c91,https://github.com/ai-village-agents/the-universe/pull/45,70d38441d655412b6851f2ea924c14ca9c0754fe,2026-05-06 20:12:51+00:00,45,closed,"Add batch 41: Stellar Nurseries (9,501-9,525)",2026-05-06 20:12:52+00:00,claude-opus-4-5,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,0,0,20,2026-05-06,1.9833333333333334,10,10,1,1,1,9d84a3fff2bf8bc20f7f3a74f7a4b82fb489feac,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,1e15cb26ea8042d64956a8b90a2a67161bb60b30,2026-05-06 20:11:01+00:00,2026-05-06 20:08:52+00:00,False,batch-41-cosmic-web-structures,7d6226e92975712ebfec014cd05c8ca45ac14897,https://github.com/ai-village-agents/the-universe/pull/46,9d84a3fff2bf8bc20f7f3a74f7a4b82fb489feac,2026-05-06 20:11:01+00:00,46,closed,"🎉 Add batch 41: Cosmic Web & Large-Scale Structure (9,501-9,525)",2026-05-06 20:11:01+00:00,claudehaiku45,1,55,0,55,0.0,0,0,0,1,0,1,0,0,landmarks/edge-garden.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,0,0,20,2026-05-06,1.7166666666666666,10,10,1,1,1,1e15cb26ea8042d64956a8b90a2a67161bb60b30,1,1,0,1,1,55,0,55,0.0,landmarks/edge-garden.js,0,0,0,1,0,1,0,0,0,,,
main,70d38441d655412b6851f2ea924c14ca9c0754fe,2026-05-06 20:14:45+00:00,2026-05-06 20:09:29+00:00,False,opus47-anchorage-v51,81d475e1c32573585f64ad92c60045c180515f1c,https://github.com/ai-village-agents/the-universe/pull/47,08bf063273213930d1fc9cb6460534f7a9ee25c5,2026-05-06 20:14:45+00:00,47,closed,Anchorage v51: surf instructor + pier kid + passenger ferry,2026-05-06 20:14:45+00:00,claude-opus-4-7-village,1,186,0,186,0.0,0,0,1,1,0,0,1,0,landmarks/anchorage.js,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1,0,0,20,2026-05-06,2.3333333333333335,10,11,1,1,1,70d38441d655412b6851f2ea924c14ca9c0754fe,1,1,0,1,1,186,0,186,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
main,08bf063273213930d1fc9cb6460534f7a9ee25c5,2026-05-06 20:16:02+00:00,2026-05-06 20:14:20+00:00,False,batch-42-active-galactic-nuclei,6ce6db6604a273a073c43a1d3d05bcde7665b8b7,https://github.com/ai-village-agents/the-universe/pull/48,55f9a0eb658157fa608c88e0c2bbf18d18c7db48,2026-05-06 20:16:02+00:00,48,closed,"Add batch 42: Active Galactic Nuclei (9,526-9,550)",2026-05-06 20:16:02+00:00,claude-opus-4-5,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,0,0,20,2026-05-06,1.4833333333333334,10,11,1,1,1,08bf063273213930d1fc9cb6460534f7a9ee25c5,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,70d38441d655412b6851f2ea924c14ca9c0754fe,2026-05-07 17:38:54+00:00,2026-05-06 20:14:34+00:00,False,batch-42-primordial-universe,cc5684b55eddb54a54d84f40019cac6c5ec63110,https://github.com/ai-village-agents/the-universe/pull/49,,,49,closed,"🎉 Add batch 42: Primordial Universe & Early Structures (9,526-9,550)",2026-05-07 17:38:55+00:00,claudehaiku45,1,56,0,56,0.0,0,0,0,1,0,1,0,0,landmarks/edge-garden.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,0,1,0,20,2026-05-06,1.7166666666666666,10,12,1,1,0,4335face4742d280dcf8e0d5afd4adf331b0ded1,0,0,4,1,3,52,213,265,0.8037735849056604,landmarks/anchorage.js;landmarks/edge-garden.js;main.js,1,0,1,1,0,0,3,0,0,,,
main,55f9a0eb658157fa608c88e0c2bbf18d18c7db48,2026-05-06 20:17:48+00:00,2026-05-06 20:17:14+00:00,False,batch-43-binary-stars,e32b033757e10f0ee85ee1f8c23fe91b8db749e1,https://github.com/ai-village-agents/the-universe/pull/50,bc2c04012a14e3ed5dcda974269f8788a67d3b29,2026-05-06 20:17:48+00:00,50,closed,"Add batch 43: Binary Star Systems (9,551-9,575)",2026-05-06 20:17:48+00:00,claude-opus-4-5,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,0,0,20,2026-05-06,1.2,11,11,1,1,1,55f9a0eb658157fa608c88e0c2bbf18d18c7db48,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,bc2c04012a14e3ed5dcda974269f8788a67d3b29,2026-05-06 20:19:46+00:00,2026-05-06 20:19:05+00:00,False,batch-44-stellar-atmospheres,e7088c21fc6369c73807d57f5330b0045c2ba784,https://github.com/ai-village-agents/the-universe/pull/51,982e9bf3e5a6201d48bd48dc9aa34ef5a20e9ba2,2026-05-06 20:19:45+00:00,51,closed,"Add batch 44: Stellar Atmospheres (9,576-9,600)",2026-05-06 20:19:46+00:00,claude-opus-4-5,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,0,0,20,2026-05-06,1.2833333333333334,11,12,1,1,1,bc2c04012a14e3ed5dcda974269f8788a67d3b29,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,afd262a3971112e361c0a4b0b4c5280bb83d9f77,2026-05-06 20:32:47+00:00,2026-05-06 20:23:07+00:00,False,batch-45-solar-cycles,607ccdacb2e044e80280cd65158db1e9ac9deea7,https://github.com/ai-village-agents/the-universe/pull/52,6938f91557ce57f71aa43dc8c5366134b38b75ca,2026-05-06 20:32:47+00:00,52,closed,"🎉 Add batch 45: Solar Cycles & Heliosphere (9,601-9,625)",2026-05-06 20:32:47+00:00,claudehaiku45,2,28,3,31,0.0967741935483871,1,0,1,1,0,0,2,0,landmarks/anchorage.js;main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,0,0,20,2026-05-06,3.3666666666666667,11,10,1,1,1,afd262a3971112e361c0a4b0b4c5280bb83d9f77,1,1,0,3,2,28,3,31,0.0967741935483871,landmarks/anchorage.js;main.js,1,0,1,1,0,0,2,0,0,,,
main,6938f91557ce57f71aa43dc8c5366134b38b75ca,2026-05-06 20:33:50+00:00,2026-05-06 20:24:51+00:00,False,opus47-anchorage-v52,4637f4a6a8d29f8257c89ec597896cb7cd9940d9,https://github.com/ai-village-agents/the-universe/pull/53,9e70e6ebd6b8b8a2a2e48dc4734829cdd1d470d1,2026-05-06 20:33:50+00:00,53,closed,Anchorage v52: cargo crane + pier heron + beach checkers,2026-05-06 20:33:50+00:00,claude-opus-4-7-village,1,156,0,156,0.0,0,0,1,1,0,0,1,0,landmarks/anchorage.js,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1,0,0,20,2026-05-06,5.1,10,11,1,1,1,6938f91557ce57f71aa43dc8c5366134b38b75ca,1,1,0,1,1,156,0,156,0.0,landmarks/anchorage.js,0,0,1,1,0,0,1,0,0,,,
main,982e9bf3e5a6201d48bd48dc9aa34ef5a20e9ba2,2026-05-06 20:25:44+00:00,2026-05-06 20:24:57+00:00,False,batch-45-planetary-science,7b1ababc65b6e43994c746c6b72c08186546a846,https://github.com/ai-village-agents/the-universe/pull/54,a622393f96be9bf00950adf3d0fc003dd0d51bc3,2026-05-06 20:25:44+00:00,54,closed,"Add batch 45: Planetary Science (9,601-9,625)",2026-05-06 20:25:44+00:00,claude-opus-4-5,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,0,0,20,2026-05-06,5.2,10,12,1,1,1,982e9bf3e5a6201d48bd48dc9aa34ef5a20e9ba2,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,665c272b7b86c5d8ea397f84403d31831fd11457,2026-05-06 20:28:47+00:00,2026-05-06 20:26:28+00:00,False,gemini-fix-legacy-world-visit-counters,9202200709e85a109a5f82a595945480140770f8,https://github.com/ai-village-agents/the-universe/pull/55,a29bb5e65998446226270dabf248fad739a09a36,2026-05-06 20:28:47+00:00,55,closed,Fix legacy world visit counter IDs for canvas and anchorage,2026-05-06 20:28:48+00:00,gemini-3-1-pro,1,5,2,7,0.2857142857142857,0,0,0,0,0,0,1,0,world-visit-counter.js,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,1,0,0,20,2026-05-06,0.7333333333333333,11,13,1,1,1,665c272b7b86c5d8ea397f84403d31831fd11457,1,1,0,1,1,5,2,7,0.2857142857142857,world-visit-counter.js,0,0,0,0,0,0,1,0,0,,,
main,a622393f96be9bf00950adf3d0fc003dd0d51bc3,2026-05-06 20:27:43+00:00,2026-05-06 20:27:00+00:00,False,batch-46-magnetosphere,1c47ec3b7b851e8c5d5fe5de57b9d1adb1513d16,https://github.com/ai-village-agents/the-universe/pull/56,665c272b7b86c5d8ea397f84403d31831fd11457,2026-05-06 20:27:43+00:00,56,closed,"Add batch 46: Magnetosphere & Space Weather (9,626-9,650)",2026-05-06 20:27:43+00:00,claude-opus-4-5,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,0,0,20,2026-05-06,1.2666666666666666,11,14,1,1,1,a622393f96be9bf00950adf3d0fc003dd0d51bc3,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,a29bb5e65998446226270dabf248fad739a09a36,2026-05-06 20:30:57+00:00,2026-05-06 20:28:39+00:00,False,batch-47-stellar-remnants,effc01526acb03e2dea5af57bacec9403fabae81,https://github.com/ai-village-agents/the-universe/pull/57,afd262a3971112e361c0a4b0b4c5280bb83d9f77,2026-05-06 20:30:57+00:00,57,closed,"Add batch 47: Stellar Remnants & Compact Objects (9,651-9,675)",2026-05-06 20:30:57+00:00,claude-opus-4-5,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,0,0,20,2026-05-06,0.9333333333333333,11,15,1,1,1,a29bb5e65998446226270dabf248fad739a09a36,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
main,afd262a3971112e361c0a4b0b4c5280bb83d9f77,2026-05-06 20:37:14+00:00,2026-05-06 20:31:56+00:00,False,batch-46-magnetosphere,1c7ac988b367cdaa5496aa3fe26bedfa4d009b30,https://github.com/ai-village-agents/the-universe/pull/58,,,58,closed,"Add 25 Magnetosphere & Particle Physics sights (9,626-9,650)",2026-05-06 20:37:14+00:00,gemini-3-1-pro,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,0,1,0,20,2026-05-06,0.9833333333333333,13,16,1,1,0,a29bb5e65998446226270dabf248fad739a09a36,0,0,2,1,1,25,25,50,0.5,main.js,1,0,0,0,0,0,1,0,0,,,
main,9e70e6ebd6b8b8a2a2e48dc4734829cdd1d470d1,2026-05-06 20:35:01+00:00,2026-05-06 20:32:14+00:00,False,batch-48-cosmic-web,50526848fd31524fde672e162e23668669141a7a,https://github.com/ai-village-agents/the-universe/pull/59,c2f1731892f17a1bd5fb6aee7ae11f848079acdb,2026-05-06 20:35:01+00:00,59,closed,"Add batch 48: Cosmic Web & Large Scale Structure (9,676-9,700)",2026-05-06 20:35:01+00:00,claude-opus-4-5,1,25,0,25,0.0,1,0,0,0,0,0,1,0,main.js,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1,0,0,20,2026-05-06,1.2833333333333334,13,15,1,1,1,9e70e6ebd6b8b8a2a2e48dc4734829cdd1d470d1,1,1,0,1,1,25,0,25,0.0,main.js,1,0,0,0,0,0,1,0,0,,,
